,m,s,e,u,m_genotype,s_region,e_name,osi_ctrl,osi_opto,dsi_ctrl,dsi_opto,sbc_zscore,sbc,sbc_method,chirp_type,wave_type,burst_ratio_ctrl,burst_ratio_opto,tun_model,tun_rsq_ctrl,tun_rsq_opto,c_zscore,fr_mean_e,fr_sem_e,fr_mean_stim,fr_sem_stim,fr_mean_spon,fr_sem_spon,fr_mean_ctrl,fr_sem_ctrl,fr_mean_opto,fr_sem_opto,fr_mean_stim_ctrl,fr_sem_stim_ctrl,fr_mean_stim_opto,fr_sem_stim_opto,fr_mean_spon_ctrl,fr_sem_spon_ctrl,fr_mean_spon_opto,fr_sem_spon_opto,omi_e,omi_stim,omi_spon,snr_opto,snr_ctrl
2686,Ntsr1Cre_2020_0004,6,1,11,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.005545291666666667,0.003738634884501949,0.005545291666666667,0.003738634884501949,,,0.005545291666666667,0.003738634884501949,,,0.005545291666666667,0.003738634884501949,,,,,,,,,,,
2687,Ntsr1Cre_2020_0004,6,1,13,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.526785975,0.05731010474240537,0.526785975,0.05731010474240537,,,0.526785975,0.05731010474240537,,,0.526785975,0.05731010474240537,,,,,,,,,,,
2688,Ntsr1Cre_2020_0004,6,1,16,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,1.6801766666666664,0.08417840242813791,1.6801766666666664,0.08417840242813791,,,1.6801766666666664,0.08417840242813791,,,1.6801766666666664,0.08417840242813791,,,,,,,,,,,
2689,Ntsr1Cre_2020_0004,6,1,18,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,2.093293333333333,0.18943191373528948,2.093293333333333,0.18943191373528948,,,2.093293333333333,0.18943191373528948,,,2.093293333333333,0.18943191373528948,,,,,,,,,,,
2690,Ntsr1Cre_2020_0004,6,1,20,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.593983333333332,0.44200720162845114,10.593983333333332,0.44200720162845114,,,10.593983333333332,0.44200720162845114,,,10.593983333333332,0.44200720162845114,,,,,,,,,,,
2691,Ntsr1Cre_2020_0004,6,1,21,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.2744860833333333,0.013659712241555315,0.2744860833333333,0.013659712241555315,,,0.2744860833333333,0.013659712241555315,,,0.2744860833333333,0.013659712241555315,,,,,,,,,,,
2692,Ntsr1Cre_2020_0004,6,1,25,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,1.003671083333333,0.07659842149062493,1.003671083333333,0.07659842149062493,,,1.003671083333333,0.07659842149062493,,,1.003671083333333,0.07659842149062493,,,,,,,,,,,
2693,Ntsr1Cre_2020_0004,6,1,27,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,14.14563333333333,0.26569849406324214,14.14563333333333,0.26569849406324214,,,14.14563333333333,0.26569849406324214,,,14.14563333333333,0.26569849406324214,,,,,,,,,,,
2694,Ntsr1Cre_2020_0004,6,1,30,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,8.622674166666664,0.4343201038028991,8.622674166666664,0.4343201038028991,,,8.622674166666664,0.4343201038028991,,,8.622674166666664,0.4343201038028991,,,,,,,,,,,
2695,Ntsr1Cre_2020_0004,6,1,31,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,inhib,,,,,,,14.689025,0.5244277594363445,14.689025,0.5244277594363445,,,14.689025,0.5244277594363445,,,14.689025,0.5244277594363445,,,,,,,,,,,
2696,Ntsr1Cre_2020_0004,6,1,32,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,2.425991666666667,0.12671612230800697,2.425991666666667,0.12671612230800697,,,2.425991666666667,0.12671612230800697,,,2.425991666666667,0.12671612230800697,,,,,,,,,,,
2697,Ntsr1Cre_2020_0004,6,1,36,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,18.93939166666667,0.2875895408543891,18.93939166666667,0.2875895408543891,,,18.93939166666667,0.2875895408543891,,,18.93939166666667,0.2875895408543891,,,,,,,,,,,
2698,Ntsr1Cre_2020_0004,6,1,39,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.7402789166666667,0.06252980803287467,0.7402789166666667,0.06252980803287467,,,0.7402789166666667,0.06252980803287467,,,0.7402789166666667,0.06252980803287467,,,,,,,,,,,
2699,Ntsr1Cre_2020_0004,6,1,40,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,2.48699,0.11423686984427656,2.48699,0.11423686984427656,,,2.48699,0.11423686984427656,,,2.48699,0.11423686984427656,,,,,,,,,,,
2700,Ntsr1Cre_2020_0004,6,1,42,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,18.867333333333335,0.2565623960770715,18.867333333333335,0.2565623960770715,,,18.867333333333335,0.2565623960770715,,,18.867333333333335,0.2565623960770715,,,,,,,,,,,
2701,Ntsr1Cre_2020_0004,6,1,43,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.094911666666667,0.24098438315374285,10.094911666666667,0.24098438315374285,,,10.094911666666667,0.24098438315374285,,,10.094911666666667,0.24098438315374285,,,,,,,,,,,
2702,Ntsr1Cre_2020_0004,6,1,45,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.2467598,0.030221119613116642,0.2467598,0.030221119613116642,,,0.2467598,0.030221119613116642,,,0.2467598,0.030221119613116642,,,,,,,,,,,
2703,Ntsr1Cre_2020_0004,6,1,47,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,14.081866666666665,0.3164065694193424,14.081866666666665,0.3164065694193424,,,14.081866666666665,0.3164065694193424,,,14.081866666666665,0.3164065694193424,,,,,,,,,,,
2704,Ntsr1Cre_2020_0004,6,1,48,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,7.765954166666666,0.34228738421111643,7.765954166666666,0.34228738421111643,,,7.765954166666666,0.34228738421111643,,,7.765954166666666,0.34228738421111643,,,,,,,,,,,
2705,Ntsr1Cre_2020_0004,6,1,51,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,3.465708333333333,0.10987975835756633,3.465708333333333,0.10987975835756633,,,3.465708333333333,0.10987975835756633,,,3.465708333333333,0.10987975835756633,,,,,,,,,,,
2706,Ntsr1Cre_2020_0004,6,1,52,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,2.4648141666666668,0.12888532619452922,2.4648141666666668,0.12888532619452922,,,2.4648141666666668,0.12888532619452922,,,2.4648141666666668,0.12888532619452922,,,,,,,,,,,
2707,Ntsr1Cre_2020_0004,6,1,56,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,41.49421666666667,0.5233285900431638,41.49421666666667,0.5233285900431638,,,41.49421666666667,0.5233285900431638,,,41.49421666666667,0.5233285900431638,,,,,,,,,,,
2708,Ntsr1Cre_2020_0004,6,1,58,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,4.189345833333333,0.25036685488486066,4.189345833333333,0.25036685488486066,,,4.189345833333333,0.25036685488486066,,,4.189345833333333,0.25036685488486066,,,,,,,,,,,
2709,Ntsr1Cre_2020_0004,6,1,61,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,7.605148333333332,0.2733336888416941,7.605148333333332,0.2733336888416941,,,7.605148333333332,0.2733336888416941,,,7.605148333333332,0.2733336888416941,,,,,,,,,,,
2710,Ntsr1Cre_2020_0004,6,1,66,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,3.6930541666666667,0.19390933940445004,3.6930541666666667,0.19390933940445004,,,3.6930541666666667,0.19390933940445004,,,3.6930541666666667,0.19390933940445004,,,,,,,,,,,
2711,Ntsr1Cre_2020_0004,6,1,68,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,4.366779999999999,0.2382770270529917,4.366779999999999,0.2382770270529917,,,4.366779999999999,0.2382770270529917,,,4.366779999999999,0.2382770270529917,,,,,,,,,,,
2712,Ntsr1Cre_2020_0004,6,1,70,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,4.691176666666666,0.15372715927081576,4.691176666666666,0.15372715927081576,,,4.691176666666666,0.15372715927081576,,,4.691176666666666,0.15372715927081576,,,,,,,,,,,
2713,Ntsr1Cre_2020_0004,6,2,3,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,1.0868375000000001,0.06517926482768331,1.0868375000000001,0.06517926482768331,,,1.0868375000000001,0.06517926482768331,,,1.0868375000000001,0.06517926482768331,,,,,,,,,,,
2714,Ntsr1Cre_2020_0004,6,2,5,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,inhib,,,,,,,0.7957263333333334,0.05969320989281847,0.7957263333333334,0.05969320989281847,,,0.7957263333333334,0.05969320989281847,,,0.7957263333333334,0.05969320989281847,,,,,,,,,,,
2715,Ntsr1Cre_2020_0004,6,2,6,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,16.38029166666667,0.47223573056362406,16.38029166666667,0.47223573056362406,,,16.38029166666667,0.47223573056362406,,,16.38029166666667,0.47223573056362406,,,,,,,,,,,
2716,Ntsr1Cre_2020_0004,6,2,7,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,8.813965,0.3071599279185672,8.813965,0.3071599279185672,,,8.813965,0.3071599279185672,,,8.813965,0.3071599279185672,,,,,,,,,,,
2717,Ntsr1Cre_2020_0004,6,2,9,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,3.4684691666666665,0.15444186060377235,3.4684691666666665,0.15444186060377235,,,3.4684691666666665,0.15444186060377235,,,3.4684691666666665,0.15444186060377235,,,,,,,,,,,
2718,Ntsr1Cre_2020_0004,6,2,13,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.753064999999999,0.22659581843576848,5.753064999999999,0.22659581843576848,,,5.753064999999999,0.22659581843576848,,,5.753064999999999,0.22659581843576848,,,,,,,,,,,
2719,Ntsr1Cre_2020_0004,6,2,16,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.064376666666666,0.5200135259259703,10.064376666666666,0.5200135259259703,,,10.064376666666666,0.5200135259259703,,,10.064376666666666,0.5200135259259703,,,,,,,,,,,
2720,Ntsr1Cre_2020_0004,6,2,18,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,9.873096666666665,0.5112903944971491,9.873096666666665,0.5112903944971491,,,9.873096666666665,0.5112903944971491,,,9.873096666666665,0.5112903944971491,,,,,,,,,,,
2721,Ntsr1Cre_2020_0004,6,2,20,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.364895833333333,0.2640857186954195,5.364895833333333,0.2640857186954195,,,5.364895833333333,0.2640857186954195,,,5.364895833333333,0.2640857186954195,,,,,,,,,,,
2722,Ntsr1Cre_2020_0004,6,2,21,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,0.2550750166666667,0.03554599006409361,0.2550750166666667,0.03554599006409361,,,0.2550750166666667,0.03554599006409361,,,0.2550750166666667,0.03554599006409361,,,,,,,,,,,
2723,Ntsr1Cre_2020_0004,6,2,25,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,1.6302625,0.08472309319120949,1.6302625,0.08472309319120949,,,1.6302625,0.08472309319120949,,,1.6302625,0.08472309319120949,,,,,,,,,,,
2724,Ntsr1Cre_2020_0004,6,2,27,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,2.0128733333333337,0.1427206785591487,2.0128733333333337,0.1427206785591487,,,2.0128733333333337,0.1427206785591487,,,2.0128733333333337,0.1427206785591487,,,,,,,,,,,
2725,Ntsr1Cre_2020_0004,6,2,30,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,11.015384166666669,0.24788364650625913,11.015384166666669,0.24788364650625913,,,11.015384166666669,0.24788364650625913,,,11.015384166666669,0.24788364650625913,,,,,,,,,,,
2726,Ntsr1Cre_2020_0004,6,2,31,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,inhib,,,,,,,14.847058333333331,0.3941130714652174,14.847058333333331,0.3941130714652174,,,14.847058333333331,0.3941130714652174,,,14.847058333333331,0.3941130714652174,,,,,,,,,,,
2727,Ntsr1Cre_2020_0004,6,2,32,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,7.022890833333334,0.14183719518720483,7.022890833333334,0.14183719518720483,,,7.022890833333334,0.14183719518720483,,,7.022890833333334,0.14183719518720483,,,,,,,,,,,
2728,Ntsr1Cre_2020_0004,6,2,36,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,9.648496666666668,0.21863468826821938,9.648496666666668,0.21863468826821938,,,9.648496666666668,0.21863468826821938,,,9.648496666666668,0.21863468826821938,,,,,,,,,,,
2729,Ntsr1Cre_2020_0004,6,2,39,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,8.4119525,0.34745950859825525,8.4119525,0.34745950859825525,,,8.4119525,0.34745950859825525,,,8.4119525,0.34745950859825525,,,,,,,,,,,
2730,Ntsr1Cre_2020_0004,6,2,40,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,8.725255,0.20681453938800506,8.725255,0.20681453938800506,,,8.725255,0.20681453938800506,,,8.725255,0.20681453938800506,,,,,,,,,,,
2731,Ntsr1Cre_2020_0004,6,2,42,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,26.247816666666665,0.7131583305050055,26.247816666666665,0.7131583305050055,,,26.247816666666665,0.7131583305050055,,,26.247816666666665,0.7131583305050055,,,,,,,,,,,
2732,Ntsr1Cre_2020_0004,6,2,43,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,12.914591666666666,0.26713165136380507,12.914591666666666,0.26713165136380507,,,12.914591666666666,0.26713165136380507,,,12.914591666666666,0.26713165136380507,,,,,,,,,,,
2733,Ntsr1Cre_2020_0004,6,2,45,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.747520833333333,0.17672126384832412,5.747520833333333,0.17672126384832412,,,5.747520833333333,0.17672126384832412,,,5.747520833333333,0.17672126384832412,,,,,,,,,,,
2734,Ntsr1Cre_2020_0004,6,2,47,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,11.908145833333334,0.4556521359420729,11.908145833333334,0.4556521359420729,,,11.908145833333334,0.4556521359420729,,,11.908145833333334,0.4556521359420729,,,,,,,,,,,
2735,Ntsr1Cre_2020_0004,6,2,48,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.0283625,0.27261042557467907,10.0283625,0.27261042557467907,,,10.0283625,0.27261042557467907,,,10.0283625,0.27261042557467907,,,,,,,,,,,
2736,Ntsr1Cre_2020_0004,6,2,51,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,3.2217149999999997,0.138327572173753,3.2217149999999997,0.138327572173753,,,3.2217149999999997,0.138327572173753,,,3.2217149999999997,0.138327572173753,,,,,,,,,,,
2737,Ntsr1Cre_2020_0004,6,2,52,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,6.992394166666666,0.17228723943434268,6.992394166666666,0.17228723943434268,,,6.992394166666666,0.17228723943434268,,,6.992394166666666,0.17228723943434268,,,,,,,,,,,
2738,Ntsr1Cre_2020_0004,6,2,56,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,14.683475,0.4741718358015629,14.683475,0.4741718358015629,,,14.683475,0.4741718358015629,,,14.683475,0.4741718358015629,,,,,,,,,,,
2739,Ntsr1Cre_2020_0004,6,2,58,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,18.018866666666668,0.9269690805321539,18.018866666666668,0.9269690805321539,,,18.018866666666668,0.9269690805321539,,,18.018866666666668,0.9269690805321539,,,,,,,,,,,
2740,Ntsr1Cre_2020_0004,6,2,61,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.837915833333334,0.22348694881376932,10.837915833333334,0.22348694881376932,,,10.837915833333334,0.22348694881376932,,,10.837915833333334,0.22348694881376932,,,,,,,,,,,
2741,Ntsr1Cre_2020_0004,6,2,66,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,24.512216666666664,0.3458240498571434,24.512216666666664,0.3458240498571434,,,24.512216666666664,0.3458240498571434,,,24.512216666666664,0.3458240498571434,,,,,,,,,,,
2742,Ntsr1Cre_2020_0004,6,2,68,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.9183325,0.34750899866073887,10.9183325,0.34750899866073887,,,10.9183325,0.34750899866073887,,,10.9183325,0.34750899866073887,,,,,,,,,,,
2743,Ntsr1Cre_2020_0004,6,2,70,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,26.508433333333333,0.5301620151644517,26.508433333333333,0.5301620151644517,,,26.508433333333333,0.5301620151644517,,,26.508433333333333,0.5301620151644517,,,,,,,,,,,
2744,Ntsr1Cre_2020_0004,6,3,3,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,Ntsr1Cre_2020_0004,6,3,5,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,inhib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,Ntsr1Cre_2020_0004,6,3,6,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,Ntsr1Cre_2020_0004,6,3,7,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,Ntsr1Cre_2020_0004,6,3,9,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,Ntsr1Cre_2020_0004,6,3,11,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,Ntsr1Cre_2020_0004,6,3,13,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,Ntsr1Cre_2020_0004,6,3,16,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,Ntsr1Cre_2020_0004,6,3,18,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,Ntsr1Cre_2020_0004,6,3,20,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,Ntsr1Cre_2020_0004,6,3,21,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,Ntsr1Cre_2020_0004,6,3,25,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,Ntsr1Cre_2020_0004,6,3,27,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,Ntsr1Cre_2020_0004,6,3,30,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,Ntsr1Cre_2020_0004,6,3,31,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,inhib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,Ntsr1Cre_2020_0004,6,3,32,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,Ntsr1Cre_2020_0004,6,3,36,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,Ntsr1Cre_2020_0004,6,3,39,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,Ntsr1Cre_2020_0004,6,3,40,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,Ntsr1Cre_2020_0004,6,3,42,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,Ntsr1Cre_2020_0004,6,3,43,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,Ntsr1Cre_2020_0004,6,3,45,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,Ntsr1Cre_2020_0004,6,3,47,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,Ntsr1Cre_2020_0004,6,3,48,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,Ntsr1Cre_2020_0004,6,3,51,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,Ntsr1Cre_2020_0004,6,3,52,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,Ntsr1Cre_2020_0004,6,3,56,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,Ntsr1Cre_2020_0004,6,3,58,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,Ntsr1Cre_2020_0004,6,3,61,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,Ntsr1Cre_2020_0004,6,3,66,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,Ntsr1Cre_2020_0004,6,3,68,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,Ntsr1Cre_2020_0004,6,3,70,+/-,LGN,titrate_light_intensity_MASmov_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,Ntsr1Cre_2020_0004,6,4,3,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,Ntsr1Cre_2020_0004,6,4,5,+/-,LGN,Aspontanenous_opto,,,,,,,,,inhib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,Ntsr1Cre_2020_0004,6,4,6,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,Ntsr1Cre_2020_0004,6,4,7,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,Ntsr1Cre_2020_0004,6,4,9,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,Ntsr1Cre_2020_0004,6,4,11,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,Ntsr1Cre_2020_0004,6,4,13,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,Ntsr1Cre_2020_0004,6,4,16,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,Ntsr1Cre_2020_0004,6,4,18,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,Ntsr1Cre_2020_0004,6,4,20,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,Ntsr1Cre_2020_0004,6,4,21,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,Ntsr1Cre_2020_0004,6,4,25,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
